cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
277,Public hearings on district map changes and rezoning,"Procedural notices and actions to modify zoning districts and map classifications, including parcel rezoning, district boundary changes, and related hearings and ordinances.","['districts', 'map', 'rezoning', 'public hearing', 'ordinance', 'Residential A-1', 'Residential B', 'Common Council', 'Plan Commission']",252,13.675719022423056,openai:gpt-5-nano,b6508a58ad86c292bfac4e42f85beb2132774da49908e4bdbeda81f5eaaa171a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
278,Township zoning actions halted by council,Procedural action by the township council pausing zoning actions in the township; a regulatory halt rather than a substantive change.,"['zoning', 'halt', 'council', 'township', 'moratorium', 'action']",62,6.072880400697401,openai:gpt-5-nano,270f801c9f0b5cda780780b2c55342c3428112aac59821c617b28489f6476173,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
279,Petition-driven district reclassification and zoning map changes,"Procedural petitions to reclassify zoning districts and amend zoning maps, with planning commission and city council actions, including changing district classifications (e.g., B-residence to business, Class V to Class II) and map-based district revisions following hearings.","['rezoning', 'district classification', 'zoning map', 'petition', 'planning commission', 'board_of_appeals', 'city_council', 'Class V', 'Class II', 'B-residence', 'business']",279,34.02273979890077,openai:gpt-5-nano,35ca1f717f6cb5cb4ea9d34d426a33ec3c5aa7da722ccf204edec9a7facecedd,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
28,Variance and Rezoning Actions with Public Hearings,"Procedural and substantive zoning actions including appeals, variances, and district changes, with required public notices and hearings, across several Mitchell city cases.","['variance', 'rezoning', 'front setback', 'Board of Adjustment', 'R-2', 'R-4', 'C-2', 'public hearing', 'appeal', 'conditional use', 'notice', 'building permit']",53,4.1243848257006155,openai:gpt-5-nano,2434dd1e4efb988aa900e20cb374b270e77d606750ca7e4e0a1f4914df350cf3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
280,Rezoning petition to reclassify district from agricultural to business (B-4-2),"Procedural zoning action where a property owner petitions to rezone land from agricultural to a business district (B-4-2), with Planning Commission rehearing and City Council approval.","['rezoning petition', 'rehearing', 'Planning Commission', 'city council', 'agricultural', 'business zone', 'B-4-2', 'district classification', 'map change']",112,14.206329298720581,openai:gpt-5-nano,ccb6ff8ba71ddbcd8b8f92789e518d10d480cac79109d6478897b521338ab339,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
281,Probate estate administration and creditor claim notices,"Non-zoning newspaper notices detailing probate administration, creditor claim deadlines, heirship determinations, and court hearings.","['probate', 'estate', 'administration', 'creditors', 'claims', 'heirship', 'hearing', 'publication', 'county judge']",50,4.068993791340862,openai:gpt-5-nano,d8c0613a87f6f91039090e565dd1c207f26e937825687411775323de3d70d4d9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
282,Public hearing notices for rezoning and amendments to zoning restrictions,"Procedural notices announcing public hearings on proposed changes to zoning maps and text amendments, including petitions to rezone parcels and district transfers.","['public hearing', 'rezoning', 'amendment', 'zoning restrictions', 'zoning petition', 'district transfer']",55,4.317085920615333,openai:gpt-5-nano,0b63f2cc0d464532c19e842ce1585d04dca503ed359c6a3fe2e80e4fd34a29bb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
283,Probate court notices for estate administration and hearings,"Court-ordered notices and administrative actions in estate probate, including time to prove wills, creditor claims, and publication requirements.","['probate', 'estate administration', 'creditor notices', 'hearing', 'letters testamentary', 'order', 'publication']",84,6.495514673951201,openai:gpt-5-nano,d8df4ed70adbafb397e11f2da664509aa66d5ee0dd901621e05f0c86dc77f4b9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
284,Tax policy developments and probation/appeal actions,A collection of general news items including probation court actions and federal tax policy debates.,"['probation', 'appeal', 'tax policy', 'federal budget', 'Congress legislation', 'income tax']",59,6.49389997437785,openai:gpt-5-nano,ecc22907cdfe73adf3abea788213006785704f6d9315f239fedeabf8adec65dc,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
285,Rezoning actions and ordinance amendments with hearings,"Procedural and substantive zoning activity: planning commission rezones, text amendments to the zoning ordinance, and related public hearings affecting uses and permits.","['rezoning', 'zone changes', 'amendments to zoning ordinance', 'public hearing notices', 'conditional use permits', 'special permits', 'Board of Adjustment', 'Planning and Zoning Commission']",481,70.6374276866927,openai:gpt-5-nano,3054bc784bb3c4f9b6b120658ee5dabd559effc95cd9e19fa7e9c51ebc91ba17,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
286,Public hearing to amend municipal ordinance provisions,"Procedural notices about amending city ordinances via public hearings, including provisions on lighting, painting, and regulation of taxi meters, with action by the city council.","['public hearing', 'amendment', 'municipal ordinance', 'taximeters', 'lighting', 'painting', 'city council', 'notice']",105,11.973181801858255,openai:gpt-5-nano,6294a09831a115c24cdd9ba7fa0a84a87f5d7fac2f0d958439b6b4e98f043001,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
287,Office district rezoning and planning-board approvals,"Procedural rezoning actions converting blocks to the Office district, with planning/zoning boards and city commission involvement; includes public hearings and ordinance-based changes.","['rezoning', 'Office district', 'planning board', 'city commission', 'public hearing', 'zoning map', 'district change', 'two blocks']",50,6.2913324476965435,openai:gpt-5-nano,6730412ca5fd7b96793b3bdda651e3570d0217709844458e2e40356265ec5166,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
288,Presidential nomination announcements and campaign reporting,"A collection of newspaper excerpts covering political campaigns, nomination processes, and civic action reporting, not related to zoning or land-use regulation.","['presidential nomination', 'campaign reporting', 'election coverage', 'petition to city commission', 'electorate', 'public policy propositions', 'nomination night', 'campaign strategy']",258,30.18742652043668,openai:gpt-5-nano,b9b6f2ea9024af6d909aeaf1864139804bfaa15dcb72e7b5a060ae309f1f6a63,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
289,News coverage of political investigations and hearings,"A non-zoning cluster consisting of miscellaneous news excerpts about political events, legal proceedings, and interviews, not related to zoning or land-use regulation.","['Watergate', 'Nixon', 'trial', 'public opinion', 'news reporting']",107,12.346840045059855,openai:gpt-5-nano,91d0a382f14f144cb8dc3951295136b644fb9f41ded4b1ac61b94b970885b2e3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
29,Ordinance to amend district map boundaries,"Cluster of city notices and ordinances focused on amending district boundaries on the zoning map and creating district-based improvement districts (paving and grading), including hearings and map changes.","['district map', 'amend map boundaries', 'zoning map', 'paving district', 'grading district', 'public hearing', 'ordinance', 'city council']",268,17.251867083221036,openai:gpt-5-nano,afbcae692196cf8460dc7998d7f90d30b0b244b3ea8e5111f36ad84e8edd7cf6,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
290,Administrative permit applications and petitions before council,"Non-zoning regulatory actions involving licenses, permits, petitions, and public notice presented to local government (permit applications, public notices, and related council actions).","['permit', 'application', 'notice', 'petition', 'council', 'public forum', 'beer permit', 'wine permit', 'landfill', 'dump ground']",99,11.046194895575686,openai:gpt-5-nano,03aae270eec5eec6d8b949d0362ab42fd63b6d788a267cc929f4743111b5ddea,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
291,Diplomatic initiatives and UN Security Council actions,"A collection of brief international news items focusing on diplomacy, United Nations actions, cease-fire efforts, and Cold War era diplomatic initiatives.","['UN', 'Security Council', 'Congo crisis', 'Laos cease-fire', 'Palestine resolution', 'diplomacy', 'ambassador', 'Dag Hammarskjöld', 'East-West tensions', 'Cold War']",98,10.099299964741133,openai:gpt-5-nano,f48e0a446524374a1e2251fe6a67061d40e6e764bc45f392299df4e5320ac7b7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
292,Vietnam War battlefield and air campaign updates,"News excerpts detailing combat actions, air strikes, troop movements, and casualty reports during the Vietnam conflict.","['Vietnam War', 'air strikes', 'ground combat', 'casualties', 'military operations', 'South Vietnam', 'North Vietnam', 'AP News']",141,16.932840199016656,openai:gpt-5-nano,c724eb00f64bbfb6b190cba49032248b9863a9a22132c4e1cd82493459e642de,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
3,Non-zoning local briefs: sports results and notices,"A mixed cluster containing non-zoning content such as sports results, money leader lists, and miscellaneous local news briefs (no land-use regulation).","['sports results', 'golf', 'AP', 'local briefs', 'airline crash', 'money leaders', 'notices', 'club announcements']",816,73.7475390672026,openai:gpt-5-nano,9003f175ef7b7fddd6b30f58cc9f3806bbbc22923ed482b1627e64e0596469ca,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
30,Public legal notices and probate proceedings,"Excerpts consist of non-zoning public notices: probate and estate administration, notices to creditors, final settlements, divorce actions, and incorporation announcements with associated ordinances or legal filings.","['public notices', 'probate', 'incorporation', 'final settlement', 'creditors', 'divorce', 'administration', 'hearing', 'county judge', 'Ordinance 1522']",83,10.973579198579198,openai:gpt-5-nano,6048859395ab761d1e46d9e6b3439f10f3bf1dc1f93e4ff505cd5c2903ebb9b8,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
31,Public utility construction notices detailing street allocations,Non-zoning infrastructure notices documenting sewer and water mains work and associated street segments within city wards.,"['sewer mains', 'water mains', 'connections', 'public works', 'wards', 'streets', 'street work', 'grading', 'graveling', 'block ranges']",30,1.626614439135661,openai:gpt-5-nano,4a87e6796ca88412b62c6c8df781db7bbbb36be5b3622f1db9225382dac34d8b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
